Exploding Kitten,Attack,Skip,Favor,Shuffle,See-The-Future,Draw-From-Bottom,Defuse,Taco,Watermelon,Potato,Beard,Rainbow,Last Card Played Index,Cards in Deck,Attack Winrate,Skip Winrate,Favor Winrate,Shuffle Winrate,See-The-Future Winrate,Draw-From-Bottom Winrate,Defuse Winrate,Taco Winrate,Watermelon Winrate,Potato Winrate,Beard Winrate,Rainbow Winrate,Draw Winrate
0,0,1,1,1,0,0,2,1,0,2,1,1,9,17,0,0.125,0.6,0.8888888888888888,0,0,0,0,0,0.8888888888888888,0,0,0.1111111111111111
0,1,1,0,0,0,0,2,1,2,2,1,1,3,17,0.05555555555555555,0.2727272727272727,0,0,0,0,0,0,0.8181818181818182,0.5714285714285714,0,0,0.25
0,0,1,1,1,0,0,3,1,2,1,1,1,4,15,0,0.05263157894736842,0.95,0.5,0,0,0,0,0.625,0,0,0,0.3
0,0,1,1,1,0,0,3,1,2,1,1,1,1,16,0,0.8888888888888888,1.0,0.8888888888888888,0,0,0,0,0.8888888888888888,0,0,0,0.7142857142857143
0,0,1,1,0,0,0,2,1,2,2,1,1,1,17,0,0.13636363636363635,0.75,0,0,0,0,0,0.8333333333333334,0.88,0,0,0.1875
0,0,1,1,1,0,0,3,1,2,2,1,1,1,15,0,0.6666666666666666,0.8,0.8,0,0,0,0,0.3333333333333333,0.8333333333333334,0,0,0.0
0,0,1,1,1,0,0,3,1,2,2,1,1,1,16,0,1.0,1.0,1.0,0,0,0,0,0.6666666666666666,0.5,0,0,1.0
0,0,1,0,0,0,0,3,1,2,0,2,2,10,17,0,0.25,0,0,0,0,0,0,1.0,0,1.0,0.8,0.5
0,1,1,0,1,0,0,3,1,2,1,1,1,3,15,1.0,0.14285714285714285,0,0.875,0,0,0,0,0.3333333333333333,0,0,0,0.4
0,1,1,0,0,0,0,3,1,2,2,0,1,1,17,0.1,1.0,0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0,0,0.2857142857142857
0,1,1,1,0,0,0,3,1,2,1,1,1,3,17,0.16666666666666666,0.125,0.3333333333333333,0,0,0,0,0,0.8,0,0,0,0.125
0,1,1,1,0,0,0,3,1,2,1,1,1,3,17,0.1,0.14285714285714285,0.9090909090909091,0,0,0,0,0,0.8571428571428571,0,0,0,0.14285714285714285
0,0,1,0,1,0,0,2,2,1,2,1,1,1,17,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,1.0
0,1,1,0,0,0,0,3,1,2,1,1,2,4,18,0.0625,0.0625,0,0,0,0,0,0,0.8181818181818182,0,0,0.5,0.2222222222222222
